1 1698.56246 0.1000
1 1675.94960 0.1000
1 1653.73572 0.1000
1 1631.93806 0.1000
1 1610.57449 0.1000
1 1589.66348 0.1000
1 1569.22408 0.1000
1 1549.27591 0.1000
1 1529.83913 0.1000
1 1510.93445 0.1000
1 1492.58301 0.1000
1 1474.80642 0.1000
1 1457.62664 0.1000
1 1441.06595 0.1000
1 1425.14686 0.1000
1 1409.89200 0.1000
1 1395.32408 0.1000
1 1381.46572 0.1000
1 1368.33936 0.1000
1 1355.96715 0.1000
1 1344.37074 0.1000
1 1333.57124 0.1000
1 1323.58897 0.1000
1 1314.44335 0.1000
1 1306.15276 0.1000
1 1298.73433 0.1000
1 1292.20384 0.1000
1 1286.57551 0.1000
1 1281.86193 0.1000
1 1278.07389 0.1000
1 1275.22028 0.1000
1 1273.30797 0.1000
1 1671.26766 0.1000
1 1648.54673 0.1000
1 1626.23303 0.1000
1 1604.34449 0.1000
1 1582.89969 0.1000
1 1561.91785 0.1000
1 1541.41881 0.1000
1 1521.42303 0.1000
1 1501.95154 0.1000
1 1483.02592 0.1000
1 1464.66828 0.1000
1 1446.90115 0.1000
1 1429.74747 0.1000
1 1413.23049 0.1000
1 1397.37370 0.1000
1 1382.20073 0.1000
1 1367.73523 0.1000
1 1354.00077 0.1000
1 1341.02067 0.1000
1 1328.81790 0.1000
1 1317.41493 0.1000
1 1306.83351 0.1000
1 1297.09458 0.1000
1 1288.21804 0.1000
1 1280.22261 0.1000
1 1273.12566 0.1000
1 1266.94303 0.1000
1 1261.68886 0.1000
1 1257.37548 0.1000
1 1254.01327 0.1000
1 1251.61052 0.1000
1 1250.17335 0.1000
1 1644.05969 0.1000
1 1621.22200 0.1000
1 1598.79972 0.1000
1 1576.81149 0.1000
1 1555.27664 0.1000
1 1534.21518 0.1000
1 1513.64780 0.1000
1 1493.59582 0.1000
1 1474.08119 0.1000
1 1455.12646 0.1000
1 1436.75470 0.1000
1 1418.98946 0.1000
1 1401.85471 0.1000
1 1385.37475 0.1000
1 1369.57412 0.1000
1 1354.47748 0.1000
1 1340.10950 0.1000
1 1326.49476 0.1000
1 1313.65752 0.1000
1 1301.62165 0.1000
1 1290.41042 0.1000
1 1280.04631 0.1000
1 1270.55089 0.1000
1 1261.94454 0.1000
1 1254.24635 0.1000
1 1247.47389 0.1000
1 1241.64303 0.1000
1 1236.76781 0.1000
1 1232.86024 0.1000
1 1229.93021 0.1000
1 1227.98533 0.1000
1 1227.03088 0.1000
1 1616.94590 0.1000
1 1593.98249 0.1000
1 1571.44256 0.1000
1 1549.34551 0.1000
1 1527.71146 0.1000
1 1506.56125 0.1000
1 1485.91644 0.1000
1 1465.79930 0.1000
1 1446.23274 0.1000
1 1427.24031 0.1000
1 1408.84613 0.1000
1 1391.07484 0.1000
1 1373.95149 0.1000
1 1357.50151 0.1000
1 1341.75054 0.1000
1 1326.72437 0.1000
1 1312.44876 0.1000
1 1298.94934 0.1000
1 1286.25139 0.1000
1 1274.37973 0.1000
1 1263.35849 0.1000
1 1253.21092 0.1000
1 1243.95922 0.1000
1 1235.62429 0.1000
1 1228.22558 0.1000
1 1221.78083 0.1000
1 1216.30596 0.1000
1 1211.81480 0.1000
1 1208.31901 0.1000
1 1205.82790 0.1000
1 1204.34831 0.1000
1 1203.88458 0.1000
1 1589.93406 0.1000
1 1566.83565 0.1000
1 1544.16870 0.1000
1 1521.95337 0.1000
1 1500.21060 0.1000
1 1478.96213 0.1000
1 1458.23043 0.1000
1 1438.03876 0.1000
1 1418.41105 0.1000
1 1399.37193 0.1000
1 1380.94663 0.1000
1 1363.16093 0.1000
1 1346.04106 0.1000
1 1329.61363 0.1000
1 1313.90548 0.1000
1 1298.94360 0.1000
1 1284.75492 0.1000
1 1271.36618 0.1000
1 1258.80377 0.1000
1 1247.09350 0.1000
1 1236.26042 0.1000
1 1226.32859 0.1000
1 1217.32087 0.1000
1 1209.25871 0.1000
1 1202.16189 0.1000
1 1196.04836 0.1000
1 1190.93397 0.1000
1 1186.83234 0.1000
1 1183.75469 0.1000
1 1181.70966 0.1000
1 1180.70325 0.1000
1 1180.73869 0.1000
1 1563.03234 0.1000
1 1539.78937 0.1000
1 1516.98569 0.1000
1 1494.64226 0.1000
1 1472.78091 0.1000
1 1451.42426 0.1000
1 1430.59580 0.1000
1 1410.31980 0.1000
1 1390.62130 0.1000
1 1371.52605 0.1000
1 1353.06048 0.1000
1 1335.25157 0.1000
1 1318.12682 0.1000
1 1301.71412 0.1000
1 1286.04158 0.1000
1 1271.13745 0.1000
1 1257.02993 0.1000
1 1243.74698 0.1000
1 1231.31614 0.1000
1 1219.76429 0.1000
1 1209.11745 0.1000
1 1199.40055 0.1000
1 1190.63716 0.1000
1 1182.84923 0.1000
1 1176.05694 0.1000
1 1170.27835 0.1000
1 1165.52928 0.1000
1 1161.82304 0.1000
1 1159.17031 0.1000
1 1157.57900 0.1000
1 1157.05410 0.1000
1 1157.59765 0.1000
1 1536.24939 0.1000
1 1512.85199 0.1000
1 1489.90153 0.1000
1 1467.41984 0.1000
1 1445.42961 0.1000
1 1423.95448 0.1000
1 1403.01895 0.1000
1 1382.64838 0.1000
1 1362.86897 0.1000
1 1343.70769 0.1000
1 1325.19220 0.1000
1 1307.35083 0.1000
1 1290.21239 0.1000
1 1273.80613 0.1000
1 1258.16155 0.1000
1 1243.30826 0.1000
1 1229.27581 0.1000
1 1216.09346 0.1000
1 1203.78999 0.1000
1 1192.39343 0.1000
1 1181.93084 0.1000
1 1172.42805 0.1000
1 1163.90935 0.1000
1 1156.39729 0.1000
1 1149.91236 0.1000
1 1144.47276 0.1000
1 1140.09418 0.1000
1 1136.78959 0.1000
1 1134.56905 0.1000
1 1133.43958 0.1000
1 1133.40505 0.1000
1 1134.46617 0.1000
1 1509.59434 0.1000
1 1486.03233 0.1000
1 1462.92471 0.1000
1 1440.29419 0.1000
1 1418.16442 0.1000
1 1396.56005 0.1000
1 1375.50668 0.1000
1 1355.03082 0.1000
1 1335.15989 0.1000
1 1315.92215 0.1000
1 1297.34662 0.1000
1 1279.46300 0.1000
1 1262.30155 0.1000
1 1245.89298 0.1000
1 1230.26826 0.1000
1 1215.45849 0.1000
1 1201.49464 0.1000
1 1188.40739 0.1000
1 1176.22683 0.1000
1 1164.98225 0.1000
1 1154.70181 0.1000
1 1145.41228 0.1000
1 1137.13875 0.1000
1 1129.90432 0.1000
1 1123.72983 0.1000
1 1118.63358 0.1000
1 1114.63108 0.1000
1 1111.73485 0.1000
1 1109.95423 0.1000
1 1109.29525 0.1000
1 1109.76052 0.1000
1 1111.34923 0.1000
1 1483.07689 0.1000
1 1459.33974 0.1000
1 1436.06422 0.1000
1 1413.27392 0.1000
1 1390.99351 0.1000
1 1369.24870 0.1000
1 1348.06623 0.1000
1 1327.47384 0.1000
1 1307.50026 0.1000
1 1288.17511 0.1000
1 1269.52885 0.1000
1 1251.59266 0.1000
1 1234.39835 0.1000
1 1217.97818 0.1000
1 1202.36474 0.1000
1 1187.59069 0.1000
1 1173.68857 0.1000
1 1160.69056 0.1000
1 1148.62821 0.1000
1 1137.53209 0.1000
1 1127.43158 0.1000
1 1118.35446 0.1000
1 1110.32662 0.1000
1 1103.37176 0.1000
1 1097.51105 0.1000
1 1092.76285 0.1000
1 1089.14242 0.1000
1 1086.66176 0.1000
1 1085.32936 0.1000
1 1085.15011 0.1000
1 1086.12519 0.1000
1 1088.25212 0.1000
1 1456.70727 0.1000
1 1432.78416 0.1000
1 1409.32962 0.1000
1 1386.36819 0.1000
1 1363.92560 0.1000
1 1342.02866 0.1000
1 1320.70533 0.1000
1 1299.98466 0.1000
1 1279.89673 0.1000
1 1260.47263 0.1000
1 1241.74435 0.1000
1 1223.74467 0.1000
1 1206.50705 0.1000
1 1190.06545 0.1000
1 1174.45415 0.1000
1 1159.70753 0.1000
1 1145.85983 0.1000
1 1132.94484 0.1000
1 1120.99565 0.1000
1 1110.04428 0.1000
1 1100.12136 0.1000
1 1091.25576 0.1000
1 1083.47423 0.1000
1 1076.80107 0.1000
1 1071.25777 0.1000
1 1066.86270 0.1000
1 1063.63081 0.1000
1 1061.57346 0.1000
1 1060.69815 0.1000
1 1061.00848 0.1000
1 1062.50404 0.1000
1 1065.18044 0.1000
1 1430.49637 0.1000
1 1406.37614 0.1000
1 1382.73108 0.1000
1 1359.58677 0.1000
1 1336.96999 0.1000
1 1314.90875 0.1000
1 1293.43227 0.1000
1 1272.57097 0.1000
1 1252.35639 0.1000
1 1232.82119 0.1000
1 1213.99897 0.1000
1 1195.92425 0.1000
1 1178.63225 0.1000
1 1162.15874 0.1000
1 1146.53987 0.1000
1 1131.81186 0.1000
1 1118.01075 0.1000
1 1105.17214 0.1000
1 1093.33075 0.1000
1 1082.52016 0.1000
1 1072.77235 0.1000
1 1064.11736 0.1000
1 1056.58284 0.1000
1 1050.19372 0.1000
1 1044.97177 0.1000
1 1040.93532 0.1000
1 1038.09895 0.1000
1 1036.47323 0.1000
1 1036.06454 0.1000
1 1036.87499 0.1000
1 1038.90238 0.1000
1 1042.14019 0.1000
1 1404.45575 0.1000
1 1380.12689 0.1000
1 1356.27946 0.1000
1 1332.94007 0.1000
1 1310.13663 0.1000
1 1287.89839 0.1000
1 1266.25590 0.1000
1 1245.24102 0.1000
1 1224.88687 0.1000
1 1205.22774 0.1000
1 1186.29900 0.1000
1 1168.13698 0.1000
1 1150.77883 0.1000
1 1134.26229 0.1000
1 1118.62548 0.1000
1 1103.90664 0.1000
1 1090.14379 0.1000
1 1077.37443 0.1000
1 1065.63511 0.1000
1 1054.96106 0.1000
1 1045.38574 0.1000
1 1036.94042 0.1000
1 1029.65371 0.1000
1 1023.55117 0.1000
1 1018.65487 0.1000
1 1014.98302 0.1000
1 1012.54969 0.1000
1 1011.36456 0.1000
1 1011.43271 0.1000
1 1012.75456 0.1000
1 1015.32587 0.1000
1 1019.13778 0.1000
1 1378.59767 0.1000
1 1354.04836 0.1000
1 1329.98632 0.1000
1 1306.43922 0.1000
1 1283.43616 0.1000
1 1261.00767 0.1000
1 1239.18572 0.1000
1 1218.00371 0.1000
1 1197.49638 0.1000
1 1177.69979 0.1000
1 1158.65119 0.1000
1 1140.38888 0.1000
1 1122.95207 0.1000
1 1106.38061 0.1000
1 1090.71480 0.1000
1 1075.99504 0.1000
1 1062.26151 0.1000
1 1049.55379 0.1000
